,Currency,Timestamp,Closing Price (USD),24h Open (USD),24h High (USD),24h Low (USD),trade-volume_x,miners-revenue_x,cost-per-transaction_x,n-unique-addresses_x,difficulty_x,market-cap_x,n-transactions-total_x,total-bitcoins_x,transaction-fees_x,output-volume_x,utxo-count_x,estimated-transaction-volume_x,n-transactions_x,market-price_x,n-payments_x,my-wallet-n-users_x,n-transactions-excluding-popular_x,blocks-size_x,trade-volume_y,miners-revenue_y,cost-per-transaction_y,n-unique-addresses_y,difficulty_y,market-cap_y,n-transactions-total_y,total-bitcoins_y,transaction-fees_y,output-volume_y,utxo-count_y,estimated-transaction-volume_y,n-transactions_y,market-price_y,n-payments_y,my-wallet-n-users_y,n-transactions-excluding-popular_y,blocks-size_y,blocks-size
500,BTC,2015-02-13,223.96716,218.72832999999997,224.00923999999998,217.61941000000002,1545266.8689,,,,44455415962.3438,,,,,1038641.09712464,,,,222.33,,,113660.0,,1545266.8689,,,,44455415962.3438,,,,,1038641.09712464,,,,222.33,,,113660.0,,
501,BTC,2015-02-14,237.65716,223.96716,240.23907999999997,223.13041,,,,214118.0,,,,,,,,193070.70696469,,,,2945869.0,,,,,,214118.0,,,,,,,,193070.70696469,,,,2945869.0,,,
502,BTC,2015-02-15,256.21758,237.65716,261.66275,237.26424,,1098201.7798575,11.9361974203585,,,,59665495.0,,13.82078432,,,,85267.0,,,,,30939.502417000003,,1098201.7798575,11.9361974203585,,,,59665495.0,,13.82078432,,,,85267.0,,,,,30939.502417000003,30939.502417000003
503,BTC,2015-02-16,230.1355,256.21758,267.34907999999996,226.90607999999997,6828681.7746,,,,44455415962.3438,,,,,735152.029652314,,,,234.18,,,104632.0,,6828681.7746,,,,44455415962.3438,,,,,735152.029652314,,,,234.18,,,104632.0,,
504,BTC,2015-02-17,235.71275,230.1355,239.58716,229.83232999999998,,,,229875.0,,,,,,,,188282.87703112,,,,,,,,,,229875.0,,,,,,,,188282.87703112,,,,,,,
505,BTC,2015-02-18,242.93183,235.71275,246.13707999999997,234.99991,,1187677.75371608,9.999054998914641,,,,59958714.0,,14.96619549,,,,105719.0,,,,,31136.444848000003,,1187677.75371608,9.999054998914641,,,,59958714.0,,14.96619549,,,,105719.0,,,,,31136.444848000003,31136.444848000003
506,BTC,2015-02-19,237.1035,242.93183,243.79491000000002,231.74658,3049793.3312,,,,44455415962.3438,,,,,711660.2268814291,,,,237.44,,,94552.0,,3049793.3312,,,,44455415962.3438,,,,,711660.2268814291,,,,237.44,,,94552.0,,
507,BTC,2015-02-20,241.07182999999998,237.1035,243.11,235.63557999999998,,,,196964.0,,,,,,,,180708.40583484,,,,,,,,,,196964.0,,,,,,,,180708.40583484,,,,,,,
508,BTC,2015-02-21,245.70566000000002,241.07182999999998,247.13699,241.07182999999998,,961956.919245941,10.1869842131308,,,,60255970.0,,12.94726109,,,,87827.0,,,,,31309.121294,,961956.919245941,10.1869842131308,,,,60255970.0,,12.94726109,,,,87827.0,,,,,31309.121294,31309.121294
509,BTC,2015-02-22,245.145,245.70566000000002,246.45507999999998,243.00916,731873.9725,,,,44455415962.3438,,,,,474504.965323625,,,,245.41,,,84942.0,,731873.9725,,,,44455415962.3438,,,,,474504.965323625,,,,245.41,,,84942.0,,
510,BTC,2015-02-23,235.14141,245.145,245.70399,233.06841,,,,213050.0,,,,,,,,183441.68241954,,,,,,,,,,213050.0,,,,,,,,183441.68241954,,,,,,,
511,BTC,2015-02-24,238.93183,235.14141,239.62416000000002,231.77475,,833758.262454456,7.62865199467904,,,,60530333.0,,14.41178545,,,,105125.0,,,,,31477.374338999998,,833758.262454456,7.62865199467904,,,,60530333.0,,14.41178545,,,,105125.0,,,,,31477.374338999998,31477.374338999998
512,BTC,2015-02-25,238.15225,238.93183,239.36141,235.74257999999998,1237085.0514,,,,46684376316.8603,,,,,830420.6323401091,,,,239.94,,,105394.0,,1237085.0514,,,,46684376316.8603,,,,,830420.6323401091,,,,239.94,,,105394.0,,
513,BTC,2015-02-26,235.67716000000001,238.15225,238.56582999999998,233.85925,,,,190948.0,,,,,,,,160401.96257893,,,,,,,,,,190948.0,,,,,,,,160401.96257893,,,,,,,
514,BTC,2015-02-27,251.28907999999998,235.67716000000001,251.28907999999998,234.44633,,1068531.12624588,9.14485965377962,,,,60842293.0,,14.39065266,,,,101474.0,,,,,31645.126814999996,,1068531.12624588,9.14485965377962,,,,60842293.0,,14.39065266,,,,101474.0,,,,,31645.126814999996,31645.126814999996
515,BTC,2015-02-28,251.03416,251.28907999999998,257.50475,246.14616,5551101.6827,,,,46684376316.8603,,,,,628807.626626843,,,,252.11,,,89632.0,,5551101.6827,,,,46684376316.8603,,,,,628807.626626843,,,,252.11,,,89632.0,,
516,BTC,2015-03-01,251.9314,251.03416,254.18825,250.58558,,,,230566.0,,,,,,,,142798.43442545,,,,,,,,,,230566.0,,,,,,,,142798.43442545,,,,,,,
517,BTC,2015-03-02,258.8485,251.9314,260.63639,244.9732,,1277153.04012241,10.202940204692698,,,,61121472.0,,15.3940228,,,,104937.0,,,,,31819.946308,,1277153.04012241,10.202940204692698,,,,61121472.0,,15.3940228,,,,104937.0,,,,,31819.946308,31819.946308
518,BTC,2015-03-03,270.7625,258.8485,272.46819,257.5751,4966115.1855,,,,46684376316.8603,,,,,1119273.26762527,,,,275.87,,3044636.0,110981.0,,4966115.1855,,,,46684376316.8603,,,,,1119273.26762527,,,,275.87,,3044636.0,110981.0,,
519,BTC,2015-03-04,278.1172,270.7625,286.282,267.03699,,,,200738.0,,,,,,,,250649.78534928,,,,,,,,,,200738.0,,,,,,,,250649.78534928,,,,,,,
520,BTC,2015-03-05,269.2606,278.1172,283.3832,266.469,,1112274.88396849,8.71545344393545,,,,61437701.0,,14.89058476,,,,101115.0,,,,,32005.410547000003,,1112274.88396849,8.71545344393545,,,,61437701.0,,14.89058476,,,,101115.0,,,,,32005.410547000003,32005.410547000003
521,BTC,2015-03-06,274.8977,269.2606,280.3962,263.627,3126380.2963,,,,46684376316.8603,,,,,827288.90054345,,,,273.11,,,93869.0,,3126380.2963,,,,46684376316.8603,,,,,827288.90054345,,,,273.11,,,93869.0,,
522,BTC,2015-03-07,270.86109,274.8977,275.54309,269.3872,,,,213542.0,,,,,,,,253079.8441344,,,,,,,,,,213542.0,,,,,,,,253079.8441344,,,,,,,
523,BTC,2015-03-08,276.72789,270.86109,277.7033,270.86109,,1263093.90388293,12.4502853977086,,,,61722528.0,,13.21540516,,,,87527.0,,,,,32180.139638,,1263093.90388293,12.4502853977086,,,,61722528.0,,13.21540516,,,,87527.0,,,,,32180.139638,32180.139638
524,BTC,2015-03-09,277.98519,276.72789,278.5315,271.9756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525,BTC,2015-03-10,294.1886,277.98519,296.4732,276.89909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
526,BTC,2015-03-11,289.7149,294.1886,300.34,288.5597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527,BTC,2015-03-12,292.8678,289.7149,296.744,288.8829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,BTC,2015-03-13,293.224,292.8678,296.73899,291.8317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
529,BTC,2015-03-14,282.644,293.224,293.9851,281.02229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530,BTC,2015-03-15,283.0809,282.644,286.19169,280.2655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
531,BTC,2015-03-16,290.61579,283.0809,291.1669,282.4696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532,BTC,2015-03-17,290.54200000000003,290.61579,293.9259,288.934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533,BTC,2015-03-18,283.7507,290.54200000000003,291.754,282.6035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534,BTC,2015-03-19,252.44789,283.7507,284.4759,246.7832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535,BTC,2015-03-20,263.4741,252.44789,264.23519,250.6699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536,BTC,2015-03-21,259.913,263.4741,263.4741,258.38829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537,BTC,2015-03-22,259.3943,259.913,262.13599999999997,254.7868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538,BTC,2015-03-23,267.5549,259.3943,269.9758,259.328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539,BTC,2015-03-24,265.27299999999997,267.5549,270.0403,260.6465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540,BTC,2015-03-25,246.6733,265.27299999999997,265.7907,242.8803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541,BTC,2015-03-26,245.6489,246.6733,249.2025,236.0453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542,BTC,2015-03-27,246.5497,245.6489,254.4384,244.3759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543,BTC,2015-03-28,248.4467,246.5497,249.2089,246.0461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544,BTC,2015-03-29,246.72799999999998,248.4467,254.1074,246.0068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,BTC,2015-03-30,245.1133,246.72799999999998,247.6292,236.4428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546,BTC,2015-03-31,247.2639,245.1133,248.5962,242.278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547,BTC,2015-04-01,243.3028,247.2639,247.8894,241.1402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548,BTC,2015-04-02,246.96,243.3028,247.9642,240.1261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549,BTC,2015-04-03,252.0578,246.96,254.1979,244.2932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550,BTC,2015-04-04,253.4334,252.0578,255.755,251.168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551,BTC,2015-04-05,252.0256,253.4334,253.796,250.33675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552,BTC,2015-04-06,260.3589,252.0256,261.1468,251.12062999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
553,BTC,2015-04-07,252.0909,260.3589,260.404,251.08687999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554,BTC,2015-04-08,252.8629,252.0909,255.2263,251.73675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555,BTC,2015-04-09,244.0449,252.8629,253.0569,242.592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
556,BTC,2015-04-10,240.9478,244.0449,244.9784,237.9013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
557,BTC,2015-04-11,236.4388,240.9478,241.8075,231.7809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
558,BTC,2015-04-12,236.5542,236.4388,237.3163,233.41962999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
559,BTC,2015-04-13,235.52200000000002,236.5542,236.7432,232.6473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560,BTC,2015-04-14,222.6009,235.52200000000002,236.7879,220.5774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
561,BTC,2015-04-15,220.9126,222.6009,222.6009,215.4597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
562,BTC,2015-04-16,226.0171,220.9126,226.5496,218.55975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
563,BTC,2015-04-17,227.9255,226.0171,229.2841,224.729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
564,BTC,2015-04-18,223.317,227.9255,228.0318,221.1092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
565,BTC,2015-04-19,223.4062,223.317,223.8713,220.1168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
566,BTC,2015-04-20,223.9214,223.4062,226.1347,221.12599999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
567,BTC,2015-04-21,224.9815,223.9214,226.2222,221.91625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
568,BTC,2015-04-22,235.50368999999998,224.9815,236.685,223.70387999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
569,BTC,2015-04-23,234.15749,235.50368999999998,238.16109,232.4405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
570,BTC,2015-04-24,233.40079,234.15749,236.3318,231.8257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571,BTC,2015-04-25,228.92379,233.40079,233.8944,228.4377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
572,BTC,2015-04-26,219.94548999999998,228.92379,229.5635,218.0493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
573,BTC,2015-04-27,219.19029,219.94548999999998,220.2149,214.2754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
574,BTC,2015-04-28,227.3867,219.19029,232.3386,217.4964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575,BTC,2015-04-29,225.3545,227.3867,227.3867,222.8689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
576,BTC,2015-04-30,225.9976,225.3545,226.919,223.2127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
577,BTC,2015-05-01,236.6827,225.9976,239.6384,225.9976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
578,BTC,2015-05-02,233.8511,236.6827,239.3447,231.9123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
579,BTC,2015-05-03,236.2378,233.8511,236.92578999999998,232.4931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580,BTC,2015-05-04,240.3646,236.2378,243.6192,236.176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
581,BTC,2015-05-05,235.6033,240.3646,242.8279,235.5146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582,BTC,2015-05-06,235.6017,235.6033,236.87849,231.9009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583,BTC,2015-05-07,230.4207,235.6017,236.1943,228.903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584,BTC,2015-05-08,237.05900000000003,230.4207,239.9257,228.92578999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
585,BTC,2015-05-09,244.6989,237.05900000000003,245.9108,236.09098999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
586,BTC,2015-05-10,241.516,244.6989,247.7286,238.835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587,BTC,2015-05-11,239.4036,241.516,244.2782,237.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
588,BTC,2015-05-12,240.00079,239.4036,244.06689,238.778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
589,BTC,2015-05-13,241.3529,240.00079,242.2739,239.5551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
590,BTC,2015-05-14,235.5478,241.3529,243.5782,234.1023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591,BTC,2015-05-15,237.5737,235.5478,238.3988,233.2737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592,BTC,2015-05-16,236.657,237.5737,238.6384,235.6425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
593,BTC,2015-05-17,236.33900000000003,236.657,237.1959,234.6809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
594,BTC,2015-05-18,236.2319,236.33900000000003,237.56239,235.4227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
595,BTC,2015-05-19,233.3119,236.2319,236.6813,231.72099999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
596,BTC,2015-05-20,232.7193,233.3119,234.003,231.74768999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
597,BTC,2015-05-21,234.204,232.7193,234.89,231.7217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
598,BTC,2015-05-22,235.86328999999998,234.204,236.4532,233.98228999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
599,BTC,2015-05-23,240.1588,235.86328999999998,241.4041,235.1463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600,BTC,2015-05-24,239.7985,240.1588,241.4541,238.7252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601,BTC,2015-05-25,240.9415,239.7985,242.6293,238.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602,BTC,2015-05-26,237.6588,240.9415,241.5843,236.6709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603,BTC,2015-05-27,237.1844,237.6588,238.7259,235.69699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604,BTC,2015-05-28,237.6708,237.1844,238.7449,236.4294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,BTC,2015-05-29,237.2277,237.6708,237.896,236.5359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,BTC,2015-05-30,236.1404,237.2277,237.4219,235.4436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
607,BTC,2015-05-31,233.3328,236.1404,236.4621,231.987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608,BTC,2015-06-01,230.8331,233.3328,233.3848,229.1247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
609,BTC,2015-06-02,223.415,230.8331,231.78,221.707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610,BTC,2015-06-03,226.6168,223.415,227.0337,222.851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
611,BTC,2015-06-04,225.44400000000002,226.6168,227.3892,223.8011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612,BTC,2015-06-05,223.9665,225.44400000000002,226.4761,223.8567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613,BTC,2015-06-06,224.2525,223.9665,226.0275,223.081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614,BTC,2015-06-07,225.8403,224.2525,226.2012,224.2225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
615,BTC,2015-06-08,223.69458999999998,225.8403,226.3259,222.81329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
616,BTC,2015-06-09,228.1884,223.69458999999998,229.769,223.69458999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
617,BTC,2015-06-10,229.2025,228.1884,231.1578,227.9487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618,BTC,2015-06-11,229.9599,229.2025,230.1489,227.9753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
619,BTC,2015-06-12,229.9082,229.9599,230.3864,229.3223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620,BTC,2015-06-13,230.6695,229.9082,231.5507,229.4188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621,BTC,2015-06-14,233.1445,230.6695,233.1445,230.1699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
622,BTC,2015-06-15,234.7473,233.1445,235.5255,232.9418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
623,BTC,2015-06-16,237.39899,234.7473,238.5994,234.4622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624,BTC,2015-06-17,248.7435,237.39899,254.09698999999998,237.1618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
625,BTC,2015-06-18,247.2359,248.7435,257.8739,246.3936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
626,BTC,2015-06-19,249.0733,247.2359,251.6709,243.46999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
627,BTC,2015-06-20,240.7897,249.0733,250.55569,240.3996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
628,BTC,2015-06-21,244.15625,240.7897,246.4702,239.5589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
629,BTC,2015-06-22,244.9588,244.15625,245.98075,241.5699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
630,BTC,2015-06-23,247.1273,244.9588,248.2147,243.516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
631,BTC,2015-06-24,243.37099999999998,247.1273,247.1273,242.8303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
632,BTC,2015-06-25,240.9204,243.37099999999998,243.9954,239.9257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
633,BTC,2015-06-26,242.31912000000003,240.9204,243.6244,240.80059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
634,BTC,2015-06-27,242.28812000000002,242.31912000000003,242.91525,240.67475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
635,BTC,2015-06-28,250.382,242.28812000000002,251.08587000000003,242.28812000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
636,BTC,2015-06-29,249.42725,250.382,250.382,246.6685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
637,BTC,2015-06-30,258.38549,249.42725,259.242,248.41637000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
638,BTC,2015-07-01,261.71749,258.38549,268.22612000000004,258.28612000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
639,BTC,2015-07-02,259.62937,261.71749,261.84387000000004,254.73962000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
640,BTC,2015-07-03,255.52675,259.62937,259.7935,253.41412000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641,BTC,2015-07-04,253.87887,255.52675,256.06687,252.28937000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642,BTC,2015-07-05,261.42899,253.87887,262.94799,253.00900000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643,BTC,2015-07-06,267.60762,261.42899,273.81987000000004,257.67137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644,BTC,2015-07-07,270.07587,267.60762,276.27062,267.562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
645,BTC,2015-07-08,264.356,270.07587,270.17874,263.10912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
646,BTC,2015-07-09,267.943,264.356,272.38087,263.564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
647,BTC,2015-07-10,269.24925,267.943,271.97912,267.06775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
648,BTC,2015-07-11,286.53662,269.24925,295.00537,268.57275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
649,BTC,2015-07-12,301.03837000000004,286.53662,303.00737000000004,286.53662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650,BTC,2015-07-13,304.9905,301.03837000000004,313.77387000000004,296.45549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
651,BTC,2015-07-14,290.93137,304.9905,305.38975,277.716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
652,BTC,2015-07-15,288.48787000000004,290.93137,295.87587,285.34275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653,BTC,2015-07-16,287.55762000000004,288.48787000000004,292.32812,282.4525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654,BTC,2015-07-17,276.97924,287.55762000000004,288.20425,274.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
655,BTC,2015-07-18,278.33337,276.97924,279.5005,271.62099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656,BTC,2015-07-19,275.30687,278.33337,282.30874,273.08425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
657,BTC,2015-07-20,274.28387000000004,275.30687,275.742,271.63375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
658,BTC,2015-07-21,279.45925,274.28387000000004,279.77187999999995,273.84275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
659,BTC,2015-07-22,274.87242000000003,279.45925,280.47463,273.8729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
660,BTC,2015-07-23,276.2095,274.87242000000003,277.4875,274.2714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
661,BTC,2015-07-24,276.24491,276.2095,276.94,275.09091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
662,BTC,2015-07-25,287.55582999999996,276.24491,289.57691,275.95341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663,BTC,2015-07-26,287.83983,287.55582999999996,290.58833,286.505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664,BTC,2015-07-27,291.20091,287.83983,292.72607999999997,287.22741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665,BTC,2015-07-28,293.15058,291.20091,296.14516000000003,285.92725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666,BTC,2015-07-29,292.99425,293.15058,295.37741,292.12583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
667,BTC,2015-07-30,288.61658,292.99425,292.99425,287.44183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668,BTC,2015-07-31,286.74491,288.61658,289.71741000000003,285.51133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669,BTC,2015-08-01,282.33741000000003,286.74491,286.99866000000003,281.13275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670,BTC,2015-08-02,278.68258,282.33741000000003,282.92332999999996,276.98033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671,BTC,2015-08-03,279.48591,278.68258,282.12791,276.68782999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672,BTC,2015-08-04,283.49091,279.48591,284.788,279.47175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
673,BTC,2015-08-05,284.24366000000003,283.49091,285.17557999999997,280.89866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
