Timestamp,market-cap
2021-01-04 08:46:42,592284767625.0001
2021-01-04 10:47:59,552542011175
2021-01-04 13:28:43,575383529284.375
2021-01-04 15:53:53,591848749800
2021-01-04 18:52:29,582278140162.4999
2021-01-04 20:53:34,583805911056.25
2021-01-04 23:12:56,583614043437.4999
2021-01-05 01:50:10,605861487956.25
2021-01-05 04:37:52,582152018431.25
2021-01-05 06:47:45,575620540887.5
2021-01-05 10:20:22,586443967200.0001
2021-01-05 13:26:26,592733870661.196
2021-01-05 15:43:05,599018532750
2021-01-05 17:50:17,604236905184.375
2021-01-05 20:39:00,630668495450
2021-01-05 22:59:44,642970596034.375
2021-01-06 00:40:25,627143235750
2021-01-06 03:25:49,632008639215.6249
2021-01-06 06:00:14,654062540925
2021-01-06 08:17:41,647011471245.7201
2021-01-06 10:13:35,632047363187.5
2021-01-06 12:36:21,651377846421.875
2021-01-06 15:00:17,637725322500
2021-01-06 17:10:58,644338665059.375
2021-01-06 19:32:12,664134369500
2021-01-06 22:11:38,668591162803.125
2021-01-07 00:05:38,685765619000
2021-01-07 01:55:46,687656738103.125
2021-01-07 05:13:20,699569855468.75
2021-01-07 07:53:20,691482215164.2858
2021-01-07 10:33:31,691824389950
2021-01-07 12:43:15,707485816150.9124
2021-01-07 15:02:49,716292235003.125
2021-01-07 17:33:42,739231718750
2021-01-07 20:01:19,727029076303.125
2021-01-07 22:13:58,739800721680.4916
2021-01-08 00:53:10,730189079812.5
2021-01-08 03:04:13,691907845925
2021-01-08 06:32:56,717830006418.2189
2021-01-08 10:15:35,737453408250
2021-01-08 13:31:19,770414721159.3171
2021-01-08 15:19:44,766636763400
2021-01-08 17:14:35,769458241978.125
2021-01-08 20:49:27,729200220890.625
2021-01-08 23:25:54,755716092918.75
2021-01-09 01:45:53,744247280600
2021-01-09 04:18:07,743721571909.375
2021-01-09 07:55:06,736138964531.25
2021-01-09 10:53:23,753530070375
2021-01-09 13:41:40,761948819843.75
2021-01-09 16:23:53,753008707875
2021-01-09 19:52:43,758842752515.625
2021-01-09 22:28:20,758903130703.125
2021-01-10 01:02:04,757689436187.5
2021-01-10 04:25:13,758140069193.75
2021-01-10 06:32:34,759092802000
2021-01-10 08:44:16,758725215000
2021-01-10 11:23:25,748650348625
2021-01-10 14:10:38,741476408400
